what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1441240671862
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1441240676505
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1441240676959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1441240681104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1441240685745
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1441240686116
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1441240686210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1441240687428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1441240700427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1441240704091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1441240705729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1441240707048
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1441240731295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1441240734655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1441240736115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1441240744326
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1441240751790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1441240755599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1441240755662
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1441240761747
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1441240765256
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1441240766218
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1441240766641
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1441240766845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1441240776374
